! iup ilow         Eup           freq            lam         Tex         tau          Tr         fup        flow      flux_K        flux        beta         Jnu    gup   glow         Aul         Bul         Blu q
!                    K             Hz         micron           K                       K                              K km/s   erg/cm2/s                     ...                       ...         ...         ...  
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   7.311E+02   1.199E-06   8.652E-04   4.459E-11   4.037E-11   9.210E-04   5.369E-11   1.000E+00   8.692E-16   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02  -9.447E+00  -1.393E-15   3.054E-14   1.251E-12   1.680E-13   3.251E-14   1.931E-21   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!    20/    60:     1    1    1    5    4 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+20 =  Ncol_x
!  1.0000E+05 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02   3.619E+05   1.618E+00   2.901E+05   5.681E-02   4.419E-02   3.088E+05   1.634E-02   5.864E-01   6.646E-09    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 0
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -7.906E+01  -9.727E-07   8.623E-05   8.624E-12   5.313E-12   9.179E-05   5.007E-12   1.000E+00   8.538E-16    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 0
  308  307   6304.3323  3.9267877E+11  7.6345471E+02  -2.350E+03  -9.537E-10   2.251E-06   1.160E-13   1.015E-13   2.396E-06   1.397E-13   1.000E+00   8.538E-16   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 0
  408  405   7165.4217  3.9514864E+11  7.5868274E+02  -2.119E+01  -8.642E-20   2.055E-18   1.136E-16   4.642E-17   2.188E-18   1.300E-25   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 0
!    21/    60:     2    1    1    1    1 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  2.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+21 =  Ncol_x
!  1.0000E+12 =      H2
!  0.0000E+00 =       e
